date,symbol,open,high,low,close,volume,adjclose,dividends,change,factor
2021-03-03,sz300950,0.9773578855926358,1.0750936741518995,0.8617038629169668,1.0,1154812967.3252869,40.78504943847656,0.0,,0.024433947139815896
2021-03-04,sz300950,0.9496660982746903,1.3972960320854404,0.9496660982746903,1.1891187774726149,1110836249.4969096,48.498268127441406,0.0,0.1891186986656328,0.024433948759137528
2021-03-05,sz300950,1.1239616362011184,1.185860960259808,1.009610749235312,1.0229679384366503,854966928.6292708,41.721797943115234,0.0,-0.1397260190219629,0.02443394861306779
2021-03-08,sz300950,1.0493566207210294,1.2021502595217097,1.0343704336445243,1.0392572418832207,884359621.8237139,42.38615798950195,0.0,0.015923597927854027,0.02443394798536762
2021-03-09,sz300950,0.9284900176656771,0.9819188659740734,0.8340120363325614,0.8491611510990542,775920335.4832491,34.633079528808594,0.0,-0.18291533398900672,0.024433947833307292
2021-03-10,sz300950,0.7988272013471853,0.8630070476682009,0.765759944487464,0.7841668696305758,559041658.506724,31.98228454589844,0.0,-0.07653941472022363,0.02443394833309315
2021-03-11,sz300950,0.7721127287569216,0.8160938609910318,0.7550089473429807,0.8030623419079506,511371089.2994442,32.75293731689453,0.0,0.024096302481553922,0.024433946817598435
2021-03-12,sz300950,0.7932888780922376,0.9610686152182011,0.7783026906176399,0.9089429078424132,828389520.7784258,37.07128143310547,0.0,0.13184592630352676,0.024433948634429832
2021-03-15,sz300950,0.8748982196942987,0.8856491229171708,0.8112070664205027,0.8449259396854863,626801100.1534076,34.46034622192383,0.0,-0.07043007736964735,0.02443394722225543
2021-03-16,sz300950,0.8437856698574031,0.9281642741263897,0.8084378900324124,0.8843460203547547,634064654.2904109,36.06809616088867,0.0,0.04665502474368277,0.024433948328720614
2021-03-17,sz300950,0.8869522924079393,0.8877667449122839,0.839713301491033,0.8665907001749792,458232415.6966868,35.34394454956055,0.0,-0.020077330358305057,0.024433947962797856
2021-03-18,sz300950,0.8674051374133555,0.944616407888586,0.8615409489939209,0.8936309177073947,549339437.7637026,36.44678115844727,0.0,0.031203004203122386,0.02443394753277058
2021-03-19,sz300950,0.8405278077721651,0.9529239258449977,0.8320573343497463,0.8685453267980825,553401630.1798456,35.42366409301758,0.0,-0.02807150575542272,0.024433946816538404
2021-03-22,sz300950,0.8957485172160653,1.0421892753496311,0.8815768760457751,1.0421892753496311,767545313.0473919,42.505741119384766,0.0,0.19992498667950165,0.02443394765260201
2021-03-23,sz300950,1.0765597955372832,1.1839062775426357,0.9415214619644513,1.0397459453048745,996814297.2053438,42.40608978271485,0.0,-0.0023444469635279797,0.024433948297375434
2021-03-24,sz300950,0.9610686251862745,1.1019710575590327,0.9529240066263618,0.9991856190062512,637153743.4024001,40.751834869384766,0.0,-0.03900986642792392,0.024433948887855432
2021-03-25,sz300950,1.0066786532051009,1.0356735532144878,0.900798152155961,0.9073138652596497,530432711.75765574,37.00484085083008,0.0,-0.09194657956171781,0.024433947440861123
2021-03-26,sz300950,0.8960742473874355,0.9477113538840791,0.8828798937589893,0.9201824318181562,404389683.37730646,37.52968597412109,0.0,0.014183175335001685,0.024433946774999483
2021-03-29,sz300950,0.9133410029307183,0.9736113272561138,0.9133410029307183,0.928815786963095,401706592.55038273,37.881797790527344,0.0,0.00938216996714969,0.02443394801584928
2021-03-30,sz300950,0.89623717342676,0.9007981258621544,0.8226094776920603,0.8408535670579663,482349868.8676529,34.29425430297852,0.0,-0.09470357503441806,0.024433946727647527
2021-03-31,sz300950,0.8227724545150672,0.8630070424094552,0.8178856462366032,0.8358038811188943,333184630.6059863,34.08830261230469,0.0,-0.006005487710182944,0.024433948184204544
2021-04-01,sz300950,0.8304284401553481,0.830754202504393,0.7931259015504238,0.7965466392356735,319152364.44271606,32.4871940612793,0.0,-0.046969400937117545,0.024433947132482148
2021-04-02,sz300950,0.7983385093168959,0.8102297210904081,0.7820491793971274,0.8082750536965807,241668842.60362902,32.965538024902344,0.0,0.01472403004296563,0.02443394827559508
2021-04-06,sz300950,0.8226095476785945,0.8511158523554984,0.8180485948551602,0.8400391860642175,341581095.4713501,34.26103973388672,0.0,0.03929864465243593,0.024433948806455625
2021-04-07,sz300950,0.8314057783010596,1.0074931548975414,0.8252159204563299,0.9400554044705937,656720133.1322161,38.34020614624024,0.0,0.11906138034117242,0.024433948634203728
2021-04-08,sz300950,0.9053591884303309,0.9667698187411,0.8915133098813268,0.9310962782218042,565207696.315643,37.97480773925781,0.0,-0.009530364869432595,0.024433947184412712
2021-04-09,sz300950,0.9180648324880025,0.9392408760971577,0.8846717223401958,0.8959113154343484,338329297.131779,36.53978729248047,0.0,-0.03778872756954976,0.024433946661084213
2021-04-12,sz300950,0.9040561117177335,0.9377749873881815,0.8765271871840212,0.881739757992195,348497535.6246131,35.96179962158203,0.0,-0.015818128815955013,0.02443394896534415
2021-04-13,sz300950,0.8731064414375848,0.9001466755653065,0.8421567792386786,0.846880659840345,302882398.44692254,34.540069580078125,0.0,-0.03953444342928236,0.02443394874693219
2021-04-14,sz300950,0.855839733761454,0.8708259213554428,0.8310800225606999,0.8677309458043339,260735587.38141382,35.39044952392578,0.0,0.024620095882515347,0.024433948829089273
2021-04-15,sz300950,0.8617038878580212,0.8617038878580212,0.8102297068791626,0.8112070871629913,265518247.0150361,33.08512115478516,0.0,-0.0651398066534925,0.02443394784702917
2021-04-16,sz300950,0.8141391201528758,0.8419938052838413,0.8141391201528758,0.8348264742755872,181962534.5792886,34.048439025878906,0.0,0.02911636561390618,0.024433947407248642
2021-04-19,sz300950,0.8291253473929728,0.8551882010455291,0.8258674440823447,0.8328718476524839,239904900.17188314,33.968719482421875,0.0,-0.0023414055310808646,0.024433948601300833
2021-04-20,sz300950,0.8270076230559358,0.8470434525821069,0.8167454098290196,0.8349894065933902,225754884.30448163,34.055084228515625,0.0,0.002542522255043478,0.02443394754002448
2021-04-21,sz300950,0.8283108246263284,0.8340119918222622,0.7885649295725858,0.8061573076921638,222721245.35737538,32.87916564941406,0.0,-0.03452985789545249,0.02443394652929454
2021-04-22,sz300950,0.8063202457401407,0.8190259092822313,0.7926372019544792,0.7996416050198867,193599504.44591543,32.61342239379883,0.0,-0.008082433538011968,0.024433946840610322
2021-04-23,sz300950,0.804854187010451,0.8226094933874936,0.7721127406464252,0.7776510734265434,253986674.7998206,31.716537475585938,0.0,-0.02750049859548187,0.024433947193848546
2021-04-26,sz300950,0.7672259759843042,0.7686919998497636,0.737579456682467,0.7395341707044325,233447982.51166028,30.161937713623047,0.0,-0.04901548506236142,0.024433948576596042
