date,symbol,open,high,low,close,volume,adjclose,dividends,splits,change,factor
2020-12-28,sh605377,0.9194078934727201,1.1032072180698922,0.9194078934727201,1.0,494196152.90138054,11.966142654418944,0.0,0.0,,0.08059210652727995
2020-12-29,sh605377,0.9148848342735142,0.9740953328864235,0.9000822480495976,0.9000822480495976,181543946.7803861,10.770512580871582,0.0,0.0,-0.09991774590262859,0.08059210598577074
2020-12-30,sh605377,0.818256554002473,0.8552630576666289,0.818256554002473,0.8334703337182735,363188229.15711373,9.973424911499023,0.0,0.0,-0.07400646680583067,0.08059210527810877
2020-12-31,sh605377,0.8223683038888681,0.8449834141840367,0.8190789087616682,0.8211347999308225,263630795.7127674,9.82581615447998,0.0,0.0,-0.014800168311155382,0.08059210208183978
2021-01-04,sh605377,0.8182565137224725,0.8182565137224725,0.793174242033934,0.8055097426480845,209403089.45303178,9.63884449005127,0.0,0.0,-0.01902860477708812,0.08059210131083222
2021-01-05,sh605377,0.8059210255785736,0.8355261967671771,0.8055097551119721,0.8240130831781222,219519784.674921,9.860258102416992,0.0,0.0,0.02297095466407839,0.08059210255785736
2021-01-06,sh605377,0.8244242862042076,0.8622532531260083,0.8092105068281229,0.8425163440104373,241500980.3681956,10.081670761108398,0.0,0.0,0.022455045417685726,0.08059210347852974
2021-01-07,sh605377,0.8285361373538089,0.8326479197230859,0.7775492827603123,0.780838754770905,232462913.5479344,9.3436279296875,0.0,0.0,-0.07320639181280486,0.08059210268883112
2021-01-08,sh605377,0.781249953209662,0.7956413453083439,0.7434209864246573,0.7837170380182047,119206915.07078584,9.378069877624512,0.0,0.0,0.0036861367143410373,0.08059210318709464
2021-01-11,sh605377,0.781249989001663,0.7845393843246738,0.7450657181450765,0.7528782433984386,127805989.92682172,9.009048461914062,0.0,0.0,-0.0393494432505046,0.08059210687932226
2021-01-12,sh605377,0.7508223719325194,0.7857730628218904,0.75041117829163,0.7693257014794289,100661753.36418833,9.20586109161377,0.0,0.0,0.021846079244560723,0.08059210900737337
2021-01-13,sh605377,0.7800163928141017,0.7800163928141017,0.7528782286331992,0.7569900879942555,84482592.61572768,9.05825138092041,0.0,0.0,-0.016034273425537315,0.0805921052987722
2021-01-14,sh605377,0.7532893979543623,0.7787828636836062,0.750822313160764,0.768092060433189,90953415.46535502,9.191099166870115,0.0,0.0,0.014665974354673539,0.08059210269890428
2021-01-15,sh605377,0.7672696673410776,0.8297697119302299,0.7574012513836251,0.8083881055931066,179537369.37282884,9.673287391662598,0.0,0.0,0.052462528159353594,0.08059210208183978
2021-01-18,sh605377,0.7976973158183748,0.8347038954948404,0.7976973158183748,0.8092105063913589,145487591.21856397,9.683128356933594,0.0,0.0,0.0010173173076386544,0.0805921034350309
2021-01-19,sh605377,0.8026315155445569,0.8157894042020991,0.781249984905362,0.7882401228620091,116483603.82585561,9.432193756103516,0.0,0.0,-0.025914657456922785,0.08059210645675646
2021-01-20,sh605377,0.7853617729181362,0.7853617729181362,0.7726150777999943,0.7783717117715928,83041680.47943768,9.314106941223145,0.0,0.0,-0.012519556169413693,0.0805921070161527
2021-01-21,sh605377,0.7812500088862122,0.8055098188065832,0.7730262897935062,0.7898848447607913,97184043.2510264,9.451874732971191,0.0,0.0,0.014791280376502236,0.08059210893057055
2021-01-22,sh605377,0.7845393485598601,0.790295982259257,0.7660361740622841,0.7709703436804886,88989649.29261568,9.225541114807127,0.0,0.0,-0.023945827593232938,0.08059210320536815
2021-01-25,sh605377,0.7639802406471222,0.8038651004470246,0.7606907684662912,0.8038651004470246,121652062.24316284,9.61916446685791,0.0,0.0,0.04266664805772491,0.0805921068596683
2021-01-26,sh605377,0.7976973680935443,0.8256578438454806,0.7931743149187113,0.8153782334362231,168879040.60045555,9.756932258605955,0.0,0.0,0.01432219684272229,0.08059210871644
2021-01-27,sh605377,0.8038650856776942,0.8166118573955133,0.7874177250757252,0.8079769450428417,117692644.40232018,9.668367385864258,0.0,0.0,-0.00907708181297684,0.08059210537895785
2021-01-28,sh605377,0.8223683285946362,0.8655426593128718,0.8018091857095972,0.8100328274918888,159811870.89511624,9.692968368530272,0.0,0.0,0.002544492470826887,0.0805921045030053
2021-01-29,sh605377,0.7968749980738358,0.8071546077142654,0.7730262299237654,0.780838754770905,108168104.67966755,9.3436279296875,0.0,0.0,-0.036040582743111504,0.08059210268883112
2021-02-01,sh605377,0.7804275783668958,0.8326479380789338,0.7701479684998508,0.8227795218296048,149983191.0354818,9.845497131347656,0.0,0.0,0.05371243251458235,0.08059210446549606
2021-02-02,sh605377,0.8182565421153456,0.8347039024577957,0.802631492146053,0.8149669931882357,107903238.11896294,9.7520112991333,0.0,0.0,-0.00949528374502484,0.08059210410731629
2021-02-03,sh605377,0.8083881590685479,0.8137335225771193,0.7923519148255878,0.7939966893566085,83240099.0039448,9.50107765197754,0.0,0.0,-0.025731516215090622,0.08059210741306398
