date,open,close,high,low,volume,money,change,adjclose,symbol,factor
2024-10-16,2.5941964864293956,2.602175606494879,2.632635539426004,2.5878303104045957,122570760488.40405,39082800.65378613,-0.00993209195700595,3662.38,sh000903,0.0007105148979462683
2024-10-17,2.615945347596316,2.5658185584047457,2.6313566125058316,2.5653922494570405,115317478344.20059,35896761.5003456,-0.013971788836767418,3611.21,sh000903,0.0007105148979462683
2024-10-18,2.5597365136559334,2.6593649518295446,2.7079359144259008,2.5544361095010144,166532065489.0981,62418430.58740551,0.036458693900382366,3742.87,sh000903,0.0007105148979462683
