date,symbol,open,high,low,close,volume,adjclose,dividends,splits,change,factor
2020-09-28,sz300896,0.94117641404096,1.077058781684428,0.9147058427698485,1.0,6055170954.630417,134.04019165039062,0.0,0.0,,0.007411764479693252
2020-09-29,sz300896,1.0297352677384721,1.0411764779241193,0.9803822761970891,1.0064117786208324,2055393165.8079672,134.89962768554688,0.0,0.0,0.0064117824617269115,0.007411764451406813
2020-09-30,sz300896,0.9794116919932788,1.016176468165183,0.9612058444991943,0.9705881683309318,1111862244.2760394,130.0978240966797,0.0,0.0,-0.03559537392066148,0.007411764400153569
2020-10-09,sz300896,0.9735294213838701,1.0643529401580754,0.9735294213838701,1.0511764072410614,1324319748.8193653,140.89988708496094,0.0,0.0,0.08303030903293429,0.007411764423773477
2020-10-12,sz300896,1.0499412686834775,1.117705944844663,1.0441176905799037,1.1144118396376874,1092150926.486228,149.3759765625,0.0,0.0,0.060156741461153684,0.007411764989334627
2020-10-13,sz300896,1.098411736453731,1.3023234780388153,1.0888529848044028,1.179411751982877,1090055254.4725215,158.0885772705078,0.0,0.0,0.058326701378127455,0.007411764648489812
2020-10-14,sz300896,1.1565294374657256,1.3676469973070218,1.1558823104351552,1.3353529608770398,852124606.722857,178.990966796875,0.0,0.0,0.13221948678176232,0.007411764605988099
2020-10-15,sz300896,1.3058823073705224,1.3264704917668446,1.2357058945914885,1.270705830684147,703578616.888933,170.32565307617188,0.0,0.0,-0.048412000505106856,0.007411764477804195
2020-10-16,sz300896,1.2576471257819561,1.3168824369918062,1.1944411776846546,1.2641177179058742,602428567.4636768,169.4425811767578,0.0,0.0,-0.005184685393087474,0.007411765047594989
2020-10-19,sz300896,1.270588210061371,1.3258822846187504,1.238235251987274,1.272941142185437,515178810.4326215,170.62527465820312,0.0,0.0,0.006979986363712332,0.007411764464445872
2020-10-20,sz300896,1.2735294362033143,1.2735294362033143,1.2182353577704241,1.262088338290194,434574626.5543744,169.17056274414062,0.0,0.0,-0.008525839879142239,0.007411764983929613
2020-10-21,sz300896,1.2702941136385932,1.338205924352569,1.25882349828528,1.3076470967246927,497579737.7575173,175.2772674560547,0.0,0.0,0.036097937333691155,0.007411764829132221
2020-10-22,sz300896,1.2870588040987034,1.3338235163563823,1.2555293988472198,1.297058850984318,306526183.9879361,173.85801696777344,0.0,0.0,-0.008097178247154613,0.007411764862767531
2020-10-23,sz300896,1.2970588519285806,1.2993529750113242,1.2001765130225253,1.2235588126211088,494160306.6406524,164.0060577392578,0.0,0.0,-0.056666695731026784,0.007411764868163318
2020-10-26,sz300896,1.206205912548341,1.3967058881218102,1.2058823490244475,1.3382353242510807,667387610.2866437,179.3773193359375,0.0,0.0,0.09372375253272036,0.0074117648031785666
2020-10-27,sz300896,1.3265000845515722,1.4441176323269256,1.3118529822658056,1.4412353044433703,508463780.50803995,193.18345642089844,0.0,0.0,0.0769670027328071,0.0074117648974613825
2020-10-28,sz300896,1.420617695966936,1.457088202097381,1.381470580986928,1.3885293776804444,550508564.3019906,186.1187438964844,0.0,0.0,-0.03656995404214092,0.007411764801830978
2020-10-29,sz300896,1.3705882450026046,1.471470621544247,1.3705882450026046,1.4555587834787302,535514849.40034825,195.10337829589844,0.0,0.0,0.048273697206383526,0.007411764593352505
2020-10-30,sz300896,1.4500000132915696,1.4882353602924696,1.412352984174439,1.4176470534664745,373360737.98695856,190.0216827392578,0.0,0.0,-0.026046204737394385,0.0074117648655833215
2020-11-02,sz300896,1.4207353090083126,1.5000000030552205,1.3856470446683458,1.499705844116962,454334440.25665295,201.02085876464844,0.0,0.0,0.057883807496733164,0.007411764774199703
2020-11-03,sz300896,1.5176470235483535,1.6985000295088764,1.491735251896343,1.609058862823409,559657274.9056705,215.67855834960935,0.0,0.0,0.07291633124411723,0.007411764638812474
2020-11-04,sz300896,1.6115000371212165,1.6494118201029007,1.55000000966789,1.6205882024821565,528059392.30854917,217.2239532470703,0.0,0.0,0.0071652513144566665,0.007411764769280168
2020-11-05,sz300896,1.6205881753760958,1.6470588603332508,1.5794118056528623,1.6129411740599136,396813193.7191027,216.19894409179688,0.0,0.0,-0.004718657973922014,0.0074117646453105215
2020-11-06,sz300896,1.6035588394871763,1.6088235040037708,1.5064705589440885,1.5735294084165465,555194508.1486378,210.9161834716797,0.0,0.0,-0.024434713455068424,0.007411764597099242
2020-11-09,sz300896,1.5620881761054792,1.6882351954059198,1.5360587866295616,1.6229705919249657,536767864.6100382,217.5432891845703,0.0,0.0,0.03142057974770651,0.0074117644931860896
2020-11-10,sz300896,1.6029411403401201,1.6323235579025872,1.538235335187881,1.611764664365178,399098746.0883726,216.04124450683597,0.0,0.0,-0.006904606676086056,0.007411764704830727
2020-11-11,sz300896,1.5882353568654772,1.7117646943443816,1.5490000282872107,1.556117634121536,574626439.2783718,208.58230590820312,0.0,0.0,-0.034525539419452356,0.0074117647725164505
2020-11-12,sz300896,1.567705809653608,1.6470588275907596,1.5323823099551561,1.6339411037083904,492015632.849523,219.01377868652344,0.0,0.0,0.05001134130541218,0.007411764497969316
2020-11-13,sz300896,1.6344117895186299,1.670588250520915,1.5981177101760942,1.6673529545021446,349949980.6008767,223.4923095703125,0.0,0.0,0.02044856410771434,0.007411764948654785
2020-11-16,sz300896,1.710323566789529,1.9529412499102035,1.6732647421390512,1.9088235153494957,1018513143.7921448,255.85906982421875,0.0,0.0,0.14482270533966668,0.007411764930095564
2020-11-17,sz300896,1.8706176587329297,1.882352915338247,1.7952646786648825,1.8408823856861745,510950237.9396493,246.75222778320312,0.0,0.0,-0.035593182179057825,0.00741176482326505
2020-11-18,sz300896,1.8264706200369847,1.8676471035439943,1.5882353561913731,1.6779705702958567,1014029483.3774384,224.91549682617188,0.0,0.0,-0.08849658427704621,0.007411764769370631
2020-11-19,sz300896,1.649999968053306,1.6849410951501926,1.5852940514725329,1.655882354950072,561194435.1639397,221.9547882080078,0.0,0.0,-0.013163614834976745,0.007411764513995791
2020-11-20,sz300896,1.6426470278665717,1.7319117663696477,1.6399117230235856,1.7059705903312419,399063403.4738305,228.6686248779297,0.0,0.0,0.030248658358134506,0.007411764582401658
2020-11-23,sz300896,1.6941176894043606,1.7411765612327696,1.6102353425422857,1.6470589306705092,552342798.38661,220.7720947265625,0.0,0.0,-0.03453268439188073,0.007411764961828176
2020-11-24,sz300896,1.6176470193755204,1.6314411618795486,1.5558823524233796,1.5702352951087017,613458234.4589483,210.47463989257807,0.0,0.0,-0.04664286661856487,0.007411764558038981
2020-11-25,sz300896,1.5702353429395781,1.6059118121077585,1.5352941014761636,1.5699999931697552,384247488.02357596,210.44309997558597,0.0,0.0,-0.00014988184470632326,0.0074117647838084525
2020-11-26,sz300896,1.5591177155691007,1.6267059632033034,1.5591177155691007,1.5853235339049945,301970992.9892339,212.4970703125,0.0,0.0,0.009760204244445791,0.007411764877958975
2020-11-27,sz300896,1.591176520403464,1.6130294423941482,1.4999118139738432,1.5176470762339578,456490734.31535876,203.4257049560547,0.0,0.0,-0.0426893690411867,0.007411764896114266
2020-11-30,sz300896,1.5029707004474524,1.5150000031606157,1.435294124988648,1.49297065339717,601401151.9701797,200.1180725097656,0.0,0.0,-0.01625967004479223,0.007411764984815029
2020-12-01,sz300896,1.485470586342255,1.5764705340925336,1.485470586342255,1.5644117144165297,492817328.21281147,209.6940460205078,0.0,0.0,0.047851680047765965,0.00741176454416938
2020-12-02,sz300896,1.5649705638606288,1.5879411989917775,1.5382353502665262,1.5500000113837418,270854791.03415364,207.7622985839844,0.0,0.0,-0.009212250005910305,0.007411764777485
2020-12-03,sz300896,1.5441176623566548,1.6960882486271598,1.5441176623566548,1.673176535194317,532954029.3274096,224.2729034423828,0.0,0.0,0.07946869783513688,0.0074117649602632365
2020-12-04,sz300896,1.6676177081811714,1.7235295088034914,1.6536177328604433,1.6825000472425276,318859680.1621677,225.5226287841797,0.0,0.0,0.005572344085893688,0.007411764945627653
2020-12-07,sz300896,1.6705882006989734,1.78470592169361,1.635882309268516,1.7523529624707634,472460220.83696103,234.8857269287109,0.0,0.0,0.04151736392960581,0.00741176472761377
2020-12-08,sz300896,1.7529705718332131,1.8170293632377166,1.7297647001831422,1.7523529624707634,350512745.00403684,234.8857269287109,0.0,0.0,0.0,0.00741176472761377
2020-12-09,sz300896,1.7529412072220663,1.7558823442750096,1.6724117754333845,1.6724117754333845,382705339.35726345,224.1703948974609,0.0,0.0,-0.04561936258626642,0.00741176489662729
2020-12-10,sz300896,1.6649999646649392,1.7117646758478593,1.655882394814187,1.7087647297078545,401935048.34864575,229.04315185546875,0.0,0.0,0.021736872393531836,0.0074117646924284145
2020-12-11,sz300896,1.6996176256421385,1.793529419781418,1.6862058557056359,1.764705915834534,479617497.6005202,236.54151916503903,0.0,0.0,0.032737803118092934,0.007411764620315938
2020-12-14,sz300896,1.7725882787472,1.8673235149600331,1.744117629614981,1.8573234683346427,477644819.7793907,248.95599365234372,0.0,0.0,0.05248327171376754,0.007411764669896565
2020-12-15,sz300896,1.8400000365286415,1.8500000834401362,1.7552941360071446,1.7823236220151546,497657583.41622627,238.9029998779297,0.0,0.0,-0.040380632986596776,0.0074117648819490185
2020-12-16,sz300896,1.7852647523483602,1.8128235207790888,1.7588235843248583,1.8000000683024495,293342010.0078511,241.27235412597656,0.0,0.0,0.009917645055187885,0.007411764854075314
2020-12-17,sz300896,1.8026470196224167,1.832353000861427,1.7647059452804055,1.7772059471398238,295709466.73363173,238.21702575683597,0.0,0.0,-0.012663385500499391,0.007411764743988595
2020-12-18,sz300896,1.777176425763112,1.920323596324152,1.7676176740105118,1.8500294497395287,462729339.85363865,247.97830200195312,0.0,0.0,0.040976402631558884,0.007411764728566371
2020-12-21,sz300896,1.860411800658275,1.9588235177613909,1.830029513316041,1.9094118271155713,439360805.5780949,255.93792724609372,0.0,0.0,0.03209804664972182,0.00741176490632863
2020-12-22,sz300896,1.8882352597059056,1.9176470816561746,1.8382352528660915,1.8647058247646013,356571899.2557361,249.94552612304688,0.0,0.0,-0.02341346092907548,0.007411764655364903
2020-12-23,sz300896,1.8529705470076172,1.910882421948811,1.843676436711938,1.8999706071791793,345466180.95088,254.67242431640625,0.0,0.0,0.018911725327927398,0.007411764569696233
2020-12-24,sz300896,1.8946470693812876,1.9238236550771022,1.7795588834920089,1.812058865783182,482139290.05047315,242.8887176513672,0.0,0.0,-0.04627007801620986,0.007411764761228865
2020-12-25,sz300896,1.7941175980253081,1.820029369229551,1.758823502849348,1.7912352702921455,428953185.8973317,240.09751892089844,0.0,0.0,-0.01149164375723355,0.007411764510733703
2020-12-28,sz300896,1.764705947775564,1.8370588678845061,1.7208823731977343,1.8323530034522335,386202894.29374355,245.60894775390625,0.0,0.0,0.022954925902492374,0.007411764754468261
2020-12-29,sz300896,1.823529503874581,1.8422353435178926,1.7648823989996532,1.8000000683024495,330839691.7977942,241.27235412597656,0.0,0.0,-0.01765651011519842,0.007411764854075314
