date,symbol,open,high,low,close,volume,adjclose,change,factor
2022-06-06,sh688119,1.1048895813640613,1.1813879480840173,0.9148265064894981,1.0,1475370454.6284635,12.68000030517578,,0.07886435141423581
2022-06-07,sh688119,0.9637223953410154,0.9637223953410154,0.8123028346088101,0.8123028346088101,1096912057.8399198,10.300000190734863,-0.18769716539118986,0.07886435141423581
2022-06-08,sh688119,0.7886435141423581,0.8611987234603274,0.7736593204664521,0.8209778861884498,729952899.728134,10.40999984741211,0.010679578120415423,0.07886435141423581
2022-06-09,sh688119,0.81309149617357,0.8146687440921836,0.7381703021613208,0.746056767387107,595108298.722763,9.460000038146973,-0.09125838839481859,0.07886435141423581
2022-06-10,sh688119,0.7358043926779477,0.7531545710481333,0.7287065890169213,0.7342271447593343,336910816.14859766,9.3100004196167,-0.015856196398034594,0.07886435141423581
2022-06-13,sh688119,0.7318611600650545,0.7429021963389737,0.7082018395986025,0.7208201990020416,320762100.3199386,9.140000343322754,-0.018259942925001993,0.07886435141423581
2022-06-14,sh688119,0.7105678242928822,0.7168769663891486,0.6664037544081113,0.698738126454203,367047093.9139022,8.859999656677246,-0.030634647278767635,0.07886435141423581
2022-06-15,sh688119,0.6861198422616702,0.7373817158074676,0.6861198422616702,0.7176656279539085,424682450.3010406,9.100000381469728,0.02708811897205976,0.07886435141423581
2022-06-16,sh688119,0.7145110569057753,0.7239747700501746,0.7089905011633624,0.7152996432596289,196430703.12759396,9.06999969482422,-0.0032967786140534194,0.07886435141423581
2022-06-17,sh688119,0.7145110569057753,0.7145110569057753,0.6876971653911901,0.6884857517450436,264118814.4766769,8.729999542236328,-0.03748623638674575,0.07886435141423581
2022-06-20,sh688119,0.6892744133098034,0.6995267880189628,0.6861198422616702,0.6876971653911901,141527988.24622342,8.720000267028809,-0.0011453924091453516,0.07886435141423581
2022-06-21,sh688119,0.6908517364393233,0.7152996432596289,0.6805993617301638,0.7058359301152293,249172276.79695126,8.949999809265137,0.02637609348545311,0.07886435141423581
2022-06-22,sh688119,0.7018926975023362,0.7050472685504693,0.6861198422616702,0.6884857517450436,191033537.07769772,8.729999542236328,-0.024581035946063534,0.07886435141423581
2022-06-23,sh688119,0.6963722169708297,0.7137223953410153,0.6955835554060698,0.7121450722114956,244478647.8839874,9.029999732971191,0.03436428481850906,0.07886435141423581
2022-06-24,sh688119,0.7176656279539085,0.7318611600650545,0.707413253244749,0.721608785355895,238083033.250061,9.149999618530272,0.013289024264411031,0.07886435141423581
2022-06-27,sh688119,0.7239747700501746,0.7247633564040282,0.7113564858576421,0.7145110569057753,192580776.07493588,9.0600004196167,-0.009835978433409887,0.07886435141423581
2022-06-28,sh688119,0.7168769663891486,0.7302839121464412,0.7105678242928822,0.7200315374372818,169770723.52595517,9.130000114440918,0.007726235273969317,0.07886435141423581
2022-06-29,sh688119,0.7176656279539085,0.7192428758725218,0.6940063074874564,0.7050472685504693,237580486.79796597,8.9399995803833,-0.020810573020376366,0.07886435141423581
2022-06-30,sh688119,0.7050472685504693,0.7082018395986025,0.6947949690522163,0.6955835554060698,136043875.4342346,8.819999694824219,-0.013422806620974947,0.07886435141423581
2022-07-01,sh688119,0.6979495401003495,0.7011041111484827,0.6766561291172708,0.6782334522467905,144352470.99420163,8.600000381469727,-0.024943233669678322,0.07886435141423581
2022-07-04,sh688119,0.6766561291172708,0.683753932778297,0.6719243101505242,0.6829652712135371,79991731.20520018,8.65999984741211,0.006976681776859284,0.07886435141423581
2022-07-05,sh688119,0.6821766096487772,0.6829652712135371,0.6671924159728713,0.6727128965043777,97703497.99147795,8.529999732971191,-0.01501156082349886,0.07886435141423581
2022-07-06,sh688119,0.6719243101505242,0.6719243101505242,0.6443217570711791,0.6482649896840722,134863849.24583432,8.220000267028809,-0.03634225974757477,0.07886435141423581
2022-07-07,sh688119,0.6482649896840722,0.6522082222969653,0.6388012765396727,0.6395898628935262,95261241.17269896,8.109999656677246,-0.013382068951114934,0.07886435141423581
2022-07-08,sh688119,0.6419558475878058,0.645110418635939,0.6332807207972597,0.6340693823620197,79624454.99636076,8.039999961853027,-0.00863128209464048,0.07886435141423581
2022-07-11,sh688119,0.6380126149749127,0.6514195607322053,0.6332807207972597,0.640378524458286,79715040.91854094,8.119999885559082,0.009950239314132636,0.07886435141423581
2022-07-12,sh688119,0.6388012765396727,0.640378524458286,0.6309148113138865,0.6324921344434062,82753283.1116638,8.020000457763672,-0.012315200640981905,0.07886435141423581
2022-07-13,sh688119,0.6356467054915395,0.6356467054915395,0.6167192415972872,0.6190851510806604,100513474.81910704,7.849999904632568,-0.021197075240380614,0.07886435141423581
2022-07-14,sh688119,0.6151419560732206,0.6474763281193122,0.613564670549154,0.6372239534101528,143666292.77768704,8.079999923706055,0.029299365843018066,0.07886435141423581
2022-07-15,sh688119,0.6380126149749127,0.640378524458286,0.6198738126454204,0.6230283836935535,95523514.29901122,7.900000095367432,-0.022277206687900897,0.07886435141423581
2022-07-18,sh688119,0.6222397221287936,0.6506308991674454,0.6198738126454204,0.6458990049897925,117034247.21672057,8.1899995803833,0.03670879512848679,0.07886435141423581
2022-07-19,sh688119,0.6482649896840722,0.6498422376026856,0.6395898628935262,0.6474763281193122,86426894.76007842,8.210000038146973,0.002442058460122132,0.07886435141423581
2022-07-20,sh688119,0.6458990049897925,0.6664037544081113,0.6419558475878058,0.6529968086508188,137653969.1929855,8.279999732971191,0.008526150365282925,0.07886435141423581
2022-07-21,sh688119,0.6490535760379257,0.6553627933450984,0.6380126149749127,0.6395898628935262,99260462.54895018,8.109999656677246,-0.02053141084256327,0.07886435141423581
2022-07-22,sh688119,0.6395898628935262,0.6427444339416593,0.6253942931769269,0.6301261497491266,73896036.61849211,7.989999771118164,-0.01479653398755476,0.07886435141423581
2022-07-25,sh688119,0.6293375257898199,0.6569400412637117,0.6293375257898199,0.6435330955064192,106414861.0811386,8.15999984741211,0.02127660590285041,0.07886435141423581
2022-07-26,sh688119,0.6506308991674454,0.6766561291172708,0.6506308991674454,0.6703469870210044,220521765.38740537,8.5,0.04166668614530922,0.07886435141423581
2022-07-27,sh688119,0.6695583254562445,0.6742902196338975,0.6561513796989519,0.660094612311845,132466682.50814055,8.369999885559082,-0.015294131110696219,0.07886435141423581
2022-07-28,sh688119,0.6616719354413648,0.6687696638914846,0.6561513796989519,0.6585173643932316,94567087.23599242,8.350000381469727,-0.002389427044540482,0.07886435141423581
2022-07-29,sh688119,0.660094612311845,0.6624605217952182,0.6474763281193122,0.6490535760379257,88034972.39878081,8.229999542236328,-0.014371357335468349,0.07886435141423581
2022-08-01,sh688119,0.6490535760379257,0.6490535760379257,0.6388012765396727,0.6458990049897925,60776103.702728264,8.1899995803833,-0.0048602629499245875,0.07886435141423581
2022-08-02,sh688119,0.6388012765396727,0.640378524458286,0.609621437936261,0.6127760089843941,111885101.97279356,7.769999980926514,-0.05128200500312241,0.07886435141423581
2022-08-03,sh688119,0.6167192415972872,0.645110418635939,0.6167192415972872,0.6253942931769269,130335783.09685515,7.929999828338623,0.02059200100448777,0.07886435141423581
2022-08-04,sh688119,0.6293375257898199,0.6309148113138865,0.6159305800325273,0.6238170076528602,82741135.67137145,7.909999847412109,-0.0025220657452024176,0.07886435141423581
2022-08-05,sh688119,0.6198738126454204,0.6561513796989519,0.6198738126454204,0.6522082222969653,162774355.83757016,8.270000457763672,0.045512088153749186,0.07886435141423581
2022-08-08,sh688119,0.6490535760379257,0.6545741317803385,0.6466876665545523,0.6522082222969653,78070508.27896117,8.270000457763672,0.0,0.07886435141423581
2022-08-09,sh688119,0.6529968086508188,0.6703469870210044,0.6506308991674454,0.6529968086508188,101279486.31754301,8.279999732971191,0.001209102134708262,0.07886435141423581
2022-08-10,sh688119,0.6490535760379257,0.6679810775376311,0.6474763281193122,0.6624605217952182,119287825.63095854,8.399999618530273,0.014492740269210325,0.07886435141423581
2022-08-11,sh688119,0.6648265064894979,0.6679810775376311,0.6545741317803385,0.6569400412637117,106609499.08582304,8.329999923706055,-0.008333297381323712,0.07886435141423581
2022-08-12,sh688119,0.6593059507470851,0.6593059507470851,0.6435330955064192,0.6474763281193122,91901522.93183897,8.210000038146973,-0.014405748698457788,0.07886435141423581
2022-08-15,sh688119,0.6482649896840722,0.6506308991674454,0.6411671860230459,0.6443217570711791,46450074.5179367,8.170000076293945,-0.004872102517316845,0.07886435141423581
2022-08-16,sh688119,0.6466876665545523,0.6490535760379257,0.6435330955064192,0.6474763281193122,50354994.73191833,8.210000038146973,0.0048959561174413135,0.07886435141423581
2022-08-17,sh688119,0.6474763281193122,0.6498422376026856,0.6261829547416867,0.6317034728786464,104036498.78389739,8.010000228881836,-0.024360512586584226,0.07886435141423581
