date,symbol,open,high,low,close,volume,adjclose,dividends,splits,change,factor
2020-10-30,sh605169,0.8857143161232377,1.0631229663913384,0.8857143161232377,1.0,535264926.6920223,16.360498428344727,0.0,0.0,,0.05873754739415208
2020-11-02,sh605169,0.9000001515573155,0.9348838631635891,0.9000001515573155,0.9000001515573155,117843931.70595524,14.724451065063477,0.0,0.0,-0.09999991037361544,0.05873755143600834
2020-11-03,sh605169,0.8126246288088038,0.8870432096498172,0.812292394999122,0.8504984428651654,407341465.12851846,13.914578437805176,0.0,0.0,-0.05500183951911963,0.058737548342767266
2020-11-04,sh605169,0.8378738218542933,0.9269104144566204,0.8202659332554703,0.8777409286243153,350169995.2751971,14.360279083251951,0.0,0.0,0.03203115115384625,0.05873755112523447
2020-11-05,sh605169,0.8661130754764653,0.8860466007299359,0.8571429863115788,0.8687708340303998,247152082.64028043,14.213523864746094,0.0,0.0,-0.010219518001088668,0.05873755076192923
2020-11-06,sh605169,0.8697675323096842,0.8807309683580482,0.8471761365521702,0.8598007977277594,213441008.06666338,14.06676959991455,0.0,0.0,-0.010324970403045364,0.05873755054644586
2020-11-09,sh605169,0.8671096803107767,0.9189369779815628,0.8571429461591744,0.9023256236904137,326723086.85071504,14.762496948242188,0.0,0.0,0.04945897355962714,0.05873754801040011
2020-11-10,sh605169,0.908305760388982,0.9521596166624604,0.8903655821057821,0.9235881241086535,350069262.110046,15.11036205291748,0.0,0.0,0.023564064892606984,0.0587375506094453
2020-11-11,sh605169,0.9162792358283547,1.0159469773234115,0.9036546302182795,1.0159469773234115,560765600.8286476,16.62139892578125,0.0,0.0,0.10000000606509452,0.05873755264468303
2020-11-12,sh605169,0.9800665451532723,1.00332235160485,0.9488373513562919,0.9667775288999398,391380125.8163435,15.816962242126465,0.0,0.0,-0.04839757996110394,0.05873754818809459
2020-11-13,sh605169,0.9451827597619131,0.9455150495999796,0.897342321818226,0.9205980731469233,252816892.89848885,15.061443328857422,0.0,0.0,-0.04776640927916087,0.0587375504451062
2020-11-16,sh605169,0.9172758226131543,0.9833887828892985,0.9166113549876477,0.9780731539182288,304741810.63978964,16.00176429748535,0.0,0.0,0.062432356109385356,0.05873754888579393
2020-11-17,sh605169,0.9637875175181971,0.9700997920776068,0.9335549679742445,0.9368771941564629,220954702.8044246,15.327777862548828,0.0,0.0,-0.04211953300172688,0.05873755043579054
2020-11-18,sh605169,0.9375416303493126,0.9611297267375567,0.930232654570524,0.9468439529738635,196604885.6601356,15.490839004516602,0.0,0.0,0.01063831059375464,0.058737548465417094
2020-11-19,sh605169,0.9388705388899395,0.984717741839983,0.9388705388899395,0.9724253705547219,288594466.6329788,15.909363746643066,0.0,0.0,0.027017532442561887,0.05873755029945853
2020-11-20,sh605169,0.957142929129018,1.0697675590262323,0.9521595899806028,1.016611381278218,422183568.05151135,16.63226890563965,0.0,0.0,0.045438997360887745,0.05873754896347446
2020-11-23,sh605169,1.0249170715141487,1.0953489603065518,1.0000000393581547,1.0056479582373326,437644030.58499485,16.45290184020996,0.0,0.0,-0.010784293737805428,0.058737549705953566
2020-11-24,sh605169,0.9940200141679663,1.0365449327628582,0.9760798368924455,1.0229236268878066,329606901.99997056,16.73554039001465,0.0,0.0,0.017178685872084376,0.05873754731022511
2020-11-25,sh605169,1.0232559319447088,1.0348838351698542,0.9521595773586832,0.9534884005608554,300702473.0487048,15.5995454788208,0.0,0.0,-0.06787920300161288,0.05873754818484383
2020-11-26,sh605169,0.937541672646072,0.9511628673705451,0.9142858090190259,0.925913712824302,193582602.34025136,15.148409843444824,0.0,0.0,-0.028919842040385668,0.058737551115334574
2020-11-27,sh605169,0.9245848306999435,0.9461795251338515,0.8903655870399306,0.9295682260321141,185764180.26150975,15.208199501037598,0.0,0.0,0.003946929408102706,0.05873755093495182
2020-11-30,sh605169,0.9189369942773651,0.9392027527642417,0.913621365291253,0.913621365291253,146167624.2636131,14.947300910949709,0.0,0.0,-0.01715509524364789,0.05873754905201177
2020-12-01,sh605169,0.9192691628989709,0.9518272920850716,0.9176080498635756,0.9401993888043212,165418888.83342028,15.38213062286377,0.0,0.0,0.02909086182447629,0.05873754846572863
2020-12-02,sh605169,0.9435217504957787,0.9491695573639125,0.926578161841899,0.9345516054408144,156131946.4343009,15.289730072021484,0.0,0.0,-0.006007030842812178,0.058737549934144984
2020-12-03,sh605169,0.940531661472631,1.0232559181702148,0.9365449118373264,1.0,391745229.7691764,16.360498428344727,0.0,0.0,0.07003191415138832,0.05873754739415208
2020-12-04,sh605169,0.9830566740673147,1.0176080967540273,0.9661131405435265,0.9833888518868827,313647012.12194014,16.08873176574707,0.0,0.0,-0.016611242083889644,0.058737553007001175
2020-12-07,sh605169,0.9830566396764648,1.006312447222408,0.9368772023925258,0.9710964460625584,290693410.31786364,15.887621879577637,0.0,0.0,-0.01250001139254231,0.058737550952150816
2020-12-08,sh605169,0.9598006927826379,0.962458563302527,0.9355482404700638,0.938870522603433,171048573.23912972,15.360389709472656,0.0,0.0,-0.03318506299816426,0.05873754928054329
