date,open,close,high,low,volume,money,change,adjclose,symbol,factor
2024-10-16,3.872790650091404,3.8986863735719166,3.9456549096012603,3.8717225576531655,215099718643.00372,82685850.62828316,-0.006327817240189826,3831.59,sh000300,0.0010175113566219807
2024-10-17,3.9213259414914474,3.8545569056429847,3.9500505589364363,3.854078909500374,208659901590.20306,80903979.47752282,-0.011319060755456745,3788.22,sh000300,0.0010175113566219807
2024-10-18,3.8465083319181734,3.993966137852874,4.068224335276089,3.831093326353225,307572816052.3168,136021078.3297429,0.03616738204222569,3925.23,sh000300,0.0010175113566219807
