date,symbol,open,high,low,close,volume,adjclose,dividends,change,factor
2021-03-24,sh688633,1.130856191832801,1.1773827898858633,0.9513731492401973,1.0,753318464.4984056,43.37500762939453,0.0,,0.02261712383665602
2021-03-25,sh688633,0.9499192090969123,0.9822293493010161,0.8539579434306819,0.8542810525976963,460473797.99367166,37.054447174072266,0.0,-0.1457189545585138,0.02261712402611696
2021-03-26,sh688633,0.8449111075680599,0.9172858321729868,0.8284328859017277,0.8862681300326511,298090212.33573216,38.44188690185547,0.0,0.037443318235028444,0.022617123008408957
2021-03-29,sh688633,0.8951534533748293,0.9352180409008793,0.8806138860168069,0.8878836265570776,224118018.31106833,38.51195907592773,0.0,0.0018227660796510392,0.022617123951919515
2021-03-30,sh688633,0.8804522264860519,0.8804522264860519,0.8371566366173531,0.8403876417725945,192191028.1074169,36.45182037353516,0.0,-0.05349341328909529,0.022617122364164362
2021-03-31,sh688633,0.8384490506418382,0.8416801423201433,0.7935379116431731,0.7962842964309919,172755783.87501737,34.53883743286133,0.0,-0.05247983629624797,0.022617124083247755
2021-04-01,sh688633,0.8029078780874741,0.8429724645054757,0.7915993164242702,0.8250403808170935,160400018.5012124,35.7861328125,0.0,0.036112870897282656,0.02261712332640772
2021-04-02,sh688633,0.8271404818469493,0.9127625125183764,0.8106623458095372,0.9084005819270184,291778743.82215095,39.40188217163086,0.0,0.10103769472004553,0.022617123898588155
2021-04-06,sh688633,0.9084005073389809,0.917447390666576,0.8791598636485748,0.9108237827402108,157923364.1417289,39.50698852539063,0.0,0.002667628850548054,0.022617122041514393
2021-04-07,sh688633,0.9014539418961861,0.9512115449723773,0.8885298342452728,0.9342487022116358,219574251.35250118,40.52304458618164,0.0,0.025718313677492555,0.022617123680988612
2021-04-08,sh688633,0.927948264744386,0.9397414468778945,0.8974150968147206,0.916316594048915,164507660.24521858,39.7452392578125,0.0,-0.01919412242913765,0.022617123083836104
2021-04-09,sh688633,0.9163165608693735,0.9334409140002207,0.875444160338426,0.9168011814434162,152209815.1870567,39.766258239746094,0.0,0.0005288789865183219,0.022617122264877044
2021-04-12,sh688633,0.9085621022844717,0.9289174602934578,0.8642971857520215,0.8659126451629471,105127566.75519037,37.55896759033203,0.0,-0.055506609421962394,0.022617121972744687
2021-04-13,sh688633,0.8722131740097677,0.878190563846764,0.8481421032261098,0.8615508309310639,67398670.32017924,37.369773864746094,0.0,-0.005037279414768725,0.02261712275269626
2021-04-14,sh688633,0.8722131517416011,0.8819062534038435,0.8594506426601265,0.8662357620572115,50971471.57213059,37.57298278808594,0.0,0.005437814083058434,0.022617122175266485
2021-04-15,sh688633,0.8610661170727771,0.8638125016767128,0.8239094280348916,0.8276251400774179,89661140.30729714,35.89824676513672,0.0,-0.04457289582838464,0.022617122568928113
2021-04-16,sh688633,0.8345718973178083,0.8546041476776034,0.8221324102865086,0.8462034820286676,67531752.64075015,36.70408248901367,0.0,0.022447724797807878,0.02261712365330126
2021-04-19,sh688633,0.8352179789699962,0.87592886811159,0.8221323606823335,0.8626816521140939,110159416.75513661,37.4188232421875,0.0,0.019473120220066864,0.02261712228867465
2021-04-20,sh688633,0.8649434726534747,0.8705977535952811,0.8237479602442502,0.823909471687168,104953044.62363762,35.73707962036133,0.0,-0.044943849441354766,0.022617123767225945
2021-04-21,sh688633,0.8171243426249544,0.8316639097007659,0.8103392228265727,0.819709215902417,65563465.62606048,35.554893493652344,0.0,-0.005097946694973765,0.022617123512924657
2021-04-22,sh688633,0.8210015110451232,0.8310177217666675,0.8190629424948886,0.8248787344230657,67319573.22223465,35.77912139892578,0.0,0.006306594948156219,0.02261712199175256
2021-04-23,sh688633,0.8239094432465626,0.8634894084729434,0.8210015471545782,0.8544426110448284,106696417.64074229,37.06145477294922,0.0,0.03584022451757529,0.02261712298650341
2021-04-26,sh688633,0.8546041079003571,0.8567042742148399,0.8295637098386303,0.8332794218863588,74325679.25133656,36.14350128173828,0.0,-0.024768398330032637,0.022617122600595282
2021-04-27,sh688633,0.8332794476489899,0.8570274098583394,0.8281097874202461,0.8437801932685798,59819543.89437441,36.59897232055664,0.0,0.012601709605603029,0.02261712329985242
2021-04-28,sh688633,0.8529886628013031,0.8885298067561626,0.8460419454476367,0.8806138482237104,117699231.78138097,38.19663238525391,0.0,0.043653154759232926,0.022617122981265787
2021-04-29,sh688633,0.8799676102868099,0.8801291217205115,0.8077543988171761,0.8237479132400357,123516287.40051837,35.730072021484375,0.0,-0.06457531495780644,0.02261712247666113
2021-04-30,sh688633,0.8158318742040831,0.8510499947402188,0.7996768482366832,0.8389337036952997,73554626.16002026,36.38875579833984,0.0,0.018434990189741596,0.022617122631835584
2021-05-06,sh688633,0.8268173295553193,0.8386105977760105,0.8088852463486113,0.8166396933538004,51982872.20761771,35.4217529296875,0.0,-0.02657422557532274,0.022617122718888726
2021-05-07,sh688633,0.81760901204229,0.826978918411348,0.813893300014922,0.8237479132400357,41200952.99309555,35.730072021484375,0.0,0.008704241009052982,0.02261712247666113
2021-05-10,sh688633,0.8268173016501467,0.8271404107875808,0.809369839616063,0.8192244526141247,44205978.19495261,35.53386688232422,0.0,-0.0054912937296985875,0.022617121955558435
2021-05-11,sh688633,0.8187398542506928,0.8321485818466988,0.8126008667504276,0.8276251400774179,47165195.163486965,35.89824676513672,0.0,0.01025441195210619,0.022617122568928113
2021-05-12,sh688633,0.8237479525117847,0.8300484517210804,0.8105007357726275,0.8235863547929035,49904754.566123456,35.72306442260742,0.0,-0.004880012693120106,0.022617123554920557
2021-05-13,sh688633,0.8159934717090775,0.8208400226368041,0.8114700299283644,0.8127624665164184,32551399.75899202,35.25357818603516,0.0,-0.013142343647762456,0.022617122626090034
2021-05-14,sh688633,0.8129239934364558,0.8213246588638782,0.809854499620095,0.813408700304947,32298802.90970447,35.28160858154297,0.0,0.0007950887505876469,0.022617123056920256
2021-05-17,sh688633,0.8048463996215346,0.8156703400541169,0.8030693425007351,0.804361779053125,38348336.270367496,34.889198303222656,0.0,-0.011122187075657597,0.022617122001983746
2021-05-18,sh688633,0.8054926966631609,0.81260092584144,0.8004846339491446,0.811470086886256,39061862.6690138,35.1975212097168,0.0,0.0088371037365369,0.022617124213608453
2021-05-19,sh688633,0.807754418496006,0.8109854237460333,0.8029078674822265,0.807754418496006,32324226.167299967,35.036354064941406,0.0,-0.004578882321469746,0.022617123027668353
2021-05-20,sh688633,0.8077543835848857,0.8077543835848857,0.7844910432571573,0.7894991054921253,53302449.23852418,34.244529724121094,0.0,-0.022600035931395146,0.02261712205015701
2021-05-21,sh688633,0.7856219107571786,0.8009692071606107,0.7762519179456006,0.7794830094513011,33073702.792914312,33.810081481933594,0.0,-0.012686682480396727,0.022617122875043125
2021-05-24,sh688633,0.7767366286427185,0.7827140185415425,0.7705976410290737,0.7815830933702288,34125516.33803945,33.90117263793945,0.0,0.0026941960723023683,0.022617122986639097
2021-05-25,sh688633,0.7815830851908543,0.8298868244654496,0.7717285581241418,0.8222939751627414,106172125.71857944,35.66700744628906,0.0,0.05208773160942437,0.02261712274994779
2021-05-26,sh688633,0.8239094824496497,0.8239094824496497,0.802584795057129,0.8093699150204327,67809593.9939402,35.10642623901367,0.0,-0.01571713706929534,0.022617124062666635
2021-05-27,sh688633,0.801453913915145,0.8235863299225553,0.801453913915145,0.8187398652196236,43256872.48283498,35.512847900390625,0.0,0.011576898436309158,0.022617122871937245
2021-05-28,sh688633,0.8189014022937593,0.8625201899280696,0.8096930069091789,0.8292406366018445,97124286.92482607,35.968318939208984,0.0,0.01282549667726185,0.022617123580018852
2021-05-31,sh688633,0.8363489223461551,0.8720515774236489,0.8279482570208737,0.8672051127400049,100485593.23452657,37.615028381347656,0.0,0.04578225555235771,0.022617122781926395
2021-06-01,sh688633,0.862358613895056,0.8704361705592606,0.8400645989150427,0.8694668430529602,99714003.65336275,37.71313095092773,0.0,0.002608007879538743,0.022617124148779925
2021-06-02,sh688633,0.8667203866547917,0.9075927872136309,0.8507268723707794,0.8962842260734755,133204833.16406098,38.87633514404297,0.0,0.030843564972646398,0.022617122280311052
2021-06-03,sh688633,0.8885298068574924,0.8920839212533836,0.8646203335426267,0.8675282296342693,79105905.78996047,37.62904357910156,0.0,-0.032083598693618987,0.022617122983845096
2021-06-04,sh688633,0.8563811605730359,0.8673666126690214,0.8311792512090072,0.8368335318294766,75681333.97038092,36.29766082763672,0.0,-0.0353817641703037,0.022617122481877746
2021-06-07,sh688633,0.8445879811203871,0.8544425943753918,0.8368335341747271,0.8481420954473584,38198493.12267844,36.78816986083984,0.0,0.013513513513513598,0.022617122545262894
2021-06-08,sh688633,0.8481421110192333,0.8521808460004061,0.8303715390581095,0.8357027106464466,37152780.28363979,36.24861145019531,0.0,-0.01466664632161463,0.022617122960512888
2021-06-09,sh688633,0.8357026864503799,0.8541194761818653,0.8279482395868626,0.8421646967441532,30285860.01093379,36.528900146484375,0.0,0.007732427331567315,0.022617122305680245
2021-06-10,sh688633,0.8360258238165125,0.8804522539328531,0.8348948986410695,0.8714054564716516,75528129.49604401,37.79721832275391,0.0,0.03472091673096056,0.02261712306921983
2021-06-11,sh688633,0.8709207509757554,0.9025847578335674,0.8508885011017108,0.8508885011017108,57010610.67851953,36.90729522705078,0.0,-0.02354467321595155,0.022617123104871885
2021-06-15,sh688633,0.8457188767322158,0.8618739899991151,0.8032310133922019,0.8093699150204327,84840804.45786619,35.10642623901367,0.0,-0.04879443111863524,0.022617124062666635
2021-06-16,sh688633,0.8093698747520629,0.8093698747520629,0.7848141831833715,0.7907915730691831,45517593.146098875,34.30059051513672,0.0,-0.022954031602140934,0.02261712293740277
2021-06-17,sh688633,0.7928916844352545,0.828271404558214,0.7899837882347999,0.8221324167156091,34162478.20907234,35.65999984741211,0.0,0.03963220178583615,0.022617123830167854
2021-06-18,sh688633,0.8233839889862343,0.8307943944055924,0.8093864490367968,0.8266775122778264,33498865.39224243,35.85714340209961,0.015907778181747184,-0.013558599524353787,0.0230547509880394
2021-06-21,sh688633,0.8266775122778264,0.8554959510128756,0.8164674933323061,0.8523670643097602,50000453.29476929,36.97142791748047,0.0,0.031075663303274048,0.0230547509880394
2021-06-22,sh688633,0.8530257865574578,0.8660352431353491,0.8426511310234609,0.8604361919768158,38369878.74902344,37.32142639160156,0.0,0.009466728601943197,0.0230547509880394
2021-06-23,sh688633,0.8670233265068953,0.8689994053030923,0.8352407256041027,0.8559899487252011,32905582.037887573,37.12857055664063,0.0,-0.00516742937253678,0.0230547509880394
2021-06-24,sh688633,0.8546725042298059,0.8561546732605732,0.836887443276451,0.8390282466080201,49048285.12728882,36.39285659790039,0.0,-0.019815305240956982,0.0230547509880394
2021-06-25,sh688633,0.8457800177265763,0.8464387399742738,0.8307943944055924,0.8386988854841716,26325289.755455017,36.37857055664063,0.0,-0.00039255069800103737,0.0230547509880394
2021-06-28,sh688633,0.836887443276451,0.8854671097079478,0.836887443276451,0.8760805375454971,105733781.34791565,38.0,0.0,0.04457100481270526,0.0230547509880394
2021-06-29,sh688633,0.8892546307118651,0.9682995414976547,0.8760805375454971,0.9460681493457894,212503531.37805176,41.03571319580078,0.0,0.07988718936317851,0.0230547509880394
2021-06-30,sh688633,0.9370109383071876,0.9378342971433618,0.9116507473991025,0.920049236190007,125294695.28855896,39.90714263916016,0.0,-0.027502155287412067,0.0230547509880394
2021-07-01,sh688633,0.9226840372339012,0.9908602947733686,0.9226840372339012,0.9445860682619178,150926722.29707336,40.97142791748047,0.0,0.02666904238029666,0.0230547509880394
2021-07-02,sh688633,0.9386577439264314,0.972581148160793,0.9223546761100525,0.9411278204349537,105992860.26848602,40.82142639160156,0.0,-0.0036611251670559675,0.0230547509880394
2021-07-05,sh688633,0.9411278204349537,1.0237956156361843,0.9304238917240036,1.0186906501368718,189511871.2089615,44.18571472167969,0.0,0.08241476664250724,0.0230547509880394
2021-07-06,sh688633,1.00123486236047,1.02033736780922,0.9719224259130956,0.9908602947733686,105583530.32148743,42.97857284545898,0.0,-0.02731973181432834,0.0230547509880394
2021-07-07,sh688633,0.9862493269863818,1.0206667289330686,0.9472208693058123,0.9913542924856941,95106340.6036148,43.0,0.0,0.000498554352143632,0.0230547509880394
2021-07-08,sh688633,0.9962946213965299,1.0368050722140754,0.9584188836759833,0.9651706547945393,111429657.22478485,41.86428451538086,0.0,-0.02641198801439859,0.0230547509880394
2021-07-09,sh688633,0.9682995414976547,1.0043637490635855,0.9503497560089277,0.9814736346640226,93292788.15962219,42.57142639160156,0.0,0.01689129252790411,0.0230547509880394
2021-07-12,sh688633,0.9877314080702532,1.0282418588877988,0.9877314080702532,1.009139353439049,94961207.82808685,43.771427154541016,0.0,0.02818793882781878,0.0230547509880394
2021-07-13,sh688633,1.0119388790183157,1.015726400022233,0.9635239371221911,0.9908602947733686,78234547.01097107,42.97857284545898,0.0,-0.01811351286954288,0.0230547509880394
2021-07-14,sh688633,0.9808150003632207,0.9893781257426016,0.9457387882219407,0.9468915081819635,79531112.73902893,41.07142639160156,0.0,-0.04437435511679444,0.0230547509880394
2021-07-15,sh688633,0.9564428048797864,0.9669820970022597,0.9304238917240036,0.9416219060941744,58598334.05708313,40.84285736083984,0.0,-0.005565159305216283,0.0230547509880394
2021-07-16,sh688633,0.9386577439264314,0.9715930647892467,0.9337174150155956,0.938822380514908,47045661.02503967,40.72142791748047,0.0,-0.0029730888386814147,0.0230547509880394
