date,symbol,open,high,low,close,volume,adjclose,change,factor
2024-07-31,sh603391,1.0333333333333334,1.0998332977294922,0.9983333587646485,1.0,976438200.0,60.0,,0.016666666666666666
2024-08-01,sh603391,0.9333333333333333,0.9551666895548503,0.8783333460489909,0.8829999923706054,739690200.0,52.97999954223633,-0.11700000762939455,0.016666666666666666
2024-08-02,sh603391,0.8558333079020181,0.8691666920979818,0.8150000254313151,0.8173333485921224,568857600.0,49.040000915527344,-0.07436766064084177,0.016666666666666666
2024-08-05,sh603391,0.8223333358764648,0.837000020345052,0.7855000178019206,0.7883333206176758,411936540.0,47.29999923706055,-0.035481273368326294,0.016666666666666666
2024-08-06,sh603391,0.793500010172526,0.7998333613077799,0.7663333257039388,0.7713333129882813,345306120.0,46.27999877929688,-0.02156449205530797,0.016666666666666666
2024-08-07,sh603391,0.7670000076293946,0.7713333129882813,0.7541666666666667,0.7569999694824219,263779380.0,45.41999816894531,-0.018582554732829548,0.016666666666666666
2024-08-08,sh603391,0.75016663869222,0.753166643778483,0.7295000076293945,0.731499989827474,276658380.0,43.88999938964844,-0.03368557553890372,0.016666666666666666
2024-08-09,sh603391,0.7329999923706054,0.7375,0.7226666768391927,0.7231666564941406,190701180.0,43.38999938964844,-0.011392116813697784,0.016666666666666666
2024-08-12,sh603391,0.7168333053588867,0.740500005086263,0.7168333053588867,0.7316666920979817,207522480.0,43.900001525878906,0.011753909735065404,0.016666666666666666
2024-08-13,sh603391,0.7265000025431315,0.731499989827474,0.7023333231608073,0.7088333129882813,207298380.0,42.52999877929688,-0.03120735077365344,0.016666666666666666
2024-08-14,sh603391,0.7055000305175781,0.7144999821980794,0.6986666361490885,0.7016666412353515,162284640.0,42.09999847412109,-0.010110517693809884,0.016666666666666666
2024-08-15,sh603391,0.7011666615804036,0.703000005086263,0.6920000076293945,0.7018333435058594,151753440.0,42.11000061035156,0.0002375804416387961,0.016666666666666666
2024-08-16,sh603391,0.6988333384195964,0.7023333231608073,0.6841666539510091,0.6849999745686848,164288700.0,41.09999847412109,-0.023984852091932685,0.016666666666666666
2024-08-19,sh603391,0.6840000152587891,0.6863333384195963,0.6736666361490885,0.675,128436900.0,40.5,-0.014598503561961906,0.016666666666666666
2024-08-20,sh603391,0.6730000178019205,0.6788333257039388,0.6646666844685872,0.6658333460489909,118320360.0,39.95000076293945,-0.013580228075569023,0.016666666666666666
2024-08-21,sh603391,0.6611666361490885,0.6646666844685872,0.6503333409627279,0.6511666615804036,131625600.0,39.06999969482422,-0.022027560733655527,0.016666666666666666
2024-08-22,sh603391,0.6515000025431316,0.6658333460489909,0.6466666539510091,0.6493333180745443,160397460.0,38.959999084472656,-0.002815475075781393,0.016666666666666666
2024-08-23,sh603391,0.6454999923706055,0.6533333460489908,0.6406666437784829,0.6481666564941406,111229200.0,38.88999938964844,-0.001796706788222635,0.016666666666666666
2024-08-26,sh603391,0.6448333104451496,0.6518333435058594,0.6406666437784829,0.6473333358764648,100514280.0,38.84000015258789,-0.0012856579543648605,0.016666666666666666
2024-08-27,sh603391,0.6453333536783854,0.6803333282470703,0.6423333485921224,0.6576666514078776,208996560.0,39.459999084472656,0.015962897256668995,0.016666666666666666
2024-08-28,sh603391,0.6515000025431316,0.6533333460489908,0.6450000127156575,0.6503333409627279,132582900.0,39.02000045776367,-0.011150497641093993,0.016666666666666666
2024-08-29,sh603391,0.6463333129882813,0.6596666971842448,0.6451666514078777,0.6571666717529296,132557640.0,39.43000030517578,0.010507428052336953,0.016666666666666666
2024-08-30,sh603391,0.6613333384195964,0.6746666590372722,0.6588333129882814,0.6646666844685872,194469060.0,39.880001068115234,0.011412649238057071,0.016666666666666666
2024-09-02,sh603391,0.6641666412353514,0.6691666920979817,0.6450000127156575,0.6453333536783854,126807060.0,38.720001220703125,-0.02908725718012961,0.016666666666666666
2024-09-03,sh603391,0.6430000305175781,0.6593333562215169,0.6409999847412109,0.659000015258789,122265720.0,39.540000915527344,0.02117767740115095,0.016666666666666666
2024-09-04,sh603391,0.650499979654948,0.6573333104451496,0.649500020345052,0.6508333206176757,80353500.0,39.04999923706055,-0.012392556072864713,0.016666666666666666
2024-09-05,sh603391,0.6566666920979818,0.6566666920979818,0.6480000178019206,0.6513333638509115,66312000.0,39.08000183105469,0.0007683122811861232,0.016666666666666666
2024-09-06,sh603391,0.6508333206176757,0.6549999872843425,0.6325000127156576,0.6336666742960612,111034740.0,38.02000045776367,-0.027123882385509335,0.016666666666666666
2024-09-09,sh603391,0.6288333257039388,0.6331666946411133,0.6218333562215169,0.6253333409627279,77457780.0,37.52000045776367,-0.01315097301367607,0.016666666666666666
