date,symbol,open,high,low,close,volume,adjclose,change,factor
2022-09-22,sz301369,1.001483656852481,1.0385756724422541,0.9577151005297222,1.0,991333061.9096069,89.86666870117188,,0.011127596187249789
2022-09-23,sz301369,1.005044484236528,1.012462853395754,0.9422106487101966,0.9474777324126895,695446156.5443115,85.14666748046875,-0.05252226758731049,0.011127596187249789
2022-09-26,sz301369,0.9020771195934733,0.914688372633204,0.8735163006991084,0.9033382618768107,547914832.4043274,81.18000030517578,-0.04658628802122944,0.011127596187249789
2022-09-27,sz301369,0.8904302095491266,0.9315281665580554,0.8685459313877472,0.8864984679519593,468429291.6715088,79.66666412353516,-0.018641736584769864,0.011127596187249789
2022-09-28,sz301369,0.8754450715866978,0.8818990977505399,0.7890949014025295,0.7899109296507583,517255200.776886,70.98666381835938,-0.10895398220410146,0.011127596187249789
2022-09-29,sz301369,0.7887239871894092,0.806305609540501,0.7531157133489385,0.7603857677610093,403947710.21170044,68.33333587646484,-0.03737783689460128,0.011127596187249789
2022-09-30,sz301369,0.7606082823301529,0.7744064778312326,0.7228486381361277,0.7232937521712363,303555857.2722473,65.0,-0.048780523205993576,0.011127596187249789
2022-10-10,sz301369,0.7164688117942739,0.7335311202882688,0.6739613977548526,0.6787833674222371,313209694.290802,61.0,-0.06153846153846154,0.011127596187249789
2022-10-11,sz301369,0.6824925520018501,0.6901335206270411,0.6669139428087468,0.6739613977548526,243566890.31414795,60.56666564941406,-0.0071038418128842595,0.011127596187249789
2022-10-12,sz301369,0.6735904835417323,0.7008160027791823,0.6669139428087468,0.6991839462827247,258048544.508667,62.83333206176758,0.03742432224144476,0.011127596187249789
2022-10-13,sz301369,0.6885756639525719,0.7069732721034817,0.6842729656938736,0.6847922795509706,270570566.1254883,61.540000915527344,-0.02058351998536123,0.011127596187249789
2022-10-14,sz301369,0.6921364913366189,0.7082344143868191,0.6863501362254397,0.7066023578903615,237789631.7833557,63.5,0.03184918841913964,0.011127596187249789
2022-10-17,sz301369,0.697329332768713,0.7250742083116705,0.6936943480110882,0.7250742083116705,277949338.5592041,65.16000366210938,0.026141789954478245,0.011127596187249789
2022-10-18,sz301369,0.7232195523492478,0.7232195523492478,0.6964391471469064,0.7038575587545434,236857714.42892456,63.25333404541016,-0.029261349133532066,0.011127596187249789
2022-10-19,sz301369,0.6982937606609184,0.7045993871807837,0.6824925520018501,0.6824925520018501,216453577.1669922,61.33333206176758,-0.030354162553142272,0.011127596187249789
2022-10-20,sz301369,0.6758902110908528,0.75267059931383,0.6729970123110579,0.7261127511290428,413130196.5529175,65.25333404541016,0.06391307714530847,0.011127596187249789
2022-10-21,sz301369,0.7129079844102268,0.7232937521712363,0.6869436074561142,0.709866428434866,325894913.7779846,63.79333114624024,-0.02237438010682935,0.011127596187249789
2022-10-24,sz301369,0.7158753830120101,0.7647626233932852,0.7158753830120101,0.7467358870070848,390991722.4517212,67.1066665649414,0.051938586042883594,0.011127596187249789
2022-10-25,sz301369,0.7350889769627381,0.7916171859692042,0.7261869509510311,0.7678041369202354,408950947.1249695,69.0,0.02821379055129114,0.011127596187249789
2022-10-26,sz301369,0.7566765407329856,0.7752225060794614,0.75,0.7640949098922116,294242794.6614075,68.66666412353516,-0.004830954731374515,0.011127596187249789
2022-10-27,sz301369,0.7612017960092381,0.8136498637745603,0.7568990553021291,0.7767062478287637,376818580.5308533,69.80000305175781,0.016504936459177832,0.011127596187249789
2022-10-28,sz301369,0.7715133639482591,0.8158753490532816,0.7674332227071151,0.8031156963695743,348541404.15734863,72.17333221435547,0.03400184898040459,0.011127596187249789
2022-10-31,sz301369,0.7922848145734563,0.8479227955097053,0.7878338440160135,0.8132788646646185,296169176.5716858,73.08666229248047,0.012654675211785982,0.011127596187249789
2022-11-01,sz301369,0.801038525838008,0.8076409516458267,0.7810089036390513,0.8034124107607061,206204643.06829834,72.19999694824219,-0.012131698403328284,0.011127596187249789
2022-11-02,sz301369,0.8011869254819848,0.8145400069479559,0.7811572183862066,0.7813056180301832,212360779.47433472,70.21333312988281,-0.027516120530912902,0.011127596187249789
2022-11-03,sz301369,0.7715133639482591,0.8479227955097053,0.7715133639482591,0.8400593123153707,296238104.3065796,75.49333190917969,0.07519937516040964,0.011127596187249789
2022-11-04,sz301369,0.8339762003646488,0.837240313357564,0.8161720634444135,0.8318991147299042,200314781.60162354,74.76000213623047,-0.009713835042165497,0.011127596187249789
2022-11-07,sz301369,0.8280414880579037,0.84777448076255,0.8135014641305836,0.8405786261724676,181622244.91177368,75.54000091552734,0.010433370211460513,0.011127596187249789
2022-11-08,sz301369,0.8454005958398519,0.8527447651770896,0.8263353166362792,0.8323442287650127,113783424.44262695,74.80000305175781,-0.00979610610009174,0.011127596187249789
2022-11-09,sz301369,0.8234421178564842,0.8355340570391181,0.7994806691635388,0.7997774684514921,132092500.0571289,71.87333679199219,-0.039126552678621196,0.011127596187249789
2022-11-10,sz301369,0.7934717570348053,0.822180975573147,0.7796735615337256,0.7831601890957843,159708167.88232422,70.37999725341797,-0.020777378722461104,0.011127596187249789
2022-11-11,sz301369,0.809198808320296,0.8233679180344959,0.7761127341496785,0.7855340740184824,160884702.30895996,70.59333038330078,0.0030311613840316998,0.011127596187249789
2022-11-14,sz301369,0.7732195353698835,0.7915429861472159,0.7611275961872498,0.7700296221989568,111945830.80102539,69.19999694824219,-0.019737465671235577,0.011127596187249789
2022-11-15,sz301369,0.7732195353698835,0.8893174669097659,0.7701038220209451,0.864836789256545,325622078.57180786,77.72000122070312,0.12312145445372535,0.011127596187249789
2022-11-16,sz301369,0.8590503916969551,0.8804154408980589,0.84777448076255,0.8686943310317239,169845936.91183472,78.06666564941406,0.004460427473830242,0.011127596187249789
2022-11-17,sz301369,0.86194359047675,0.891691351832464,0.844213653378503,0.8744806436944923,163777240.77444458,78.58666229248047,0.006660930612838456,0.011127596187249789
2022-11-18,sz301369,0.8743323289473371,0.8864984679519593,0.8382789410717578,0.8393174838891302,150967106.61776733,75.42666625976562,-0.04021033519599171,0.011127596187249789
2022-11-21,sz301369,0.8405044263504792,0.856676506774257,0.8255192883880504,0.8406528259944559,98574209.69830322,75.54666900634766,0.0015909856889173568,0.011127596187249789
2022-11-22,sz301369,0.8346439138657225,0.8557863636008614,0.8162462632664018,0.8197328908284606,120956851.5383606,73.66666412353516,-0.02488534448361368,0.011127596187249789
2022-11-23,sz301369,0.8088278941071758,0.8283382873458571,0.7790059329294735,0.7911720719340957,131299246.97250366,71.0999984741211,-0.03484161635322458,0.011127596187249789
2022-11-24,sz301369,0.7945845845709875,0.8054153814702839,0.7863501022667112,0.7974035835287941,86287908.3534851,71.66000366210938,0.007876303797560658,0.011127596187249789
2022-11-25,sz301369,0.8011869254819848,0.8414688542426847,0.7945845845709875,0.803931724617803,148093709.75271606,72.24666595458984,0.008186746615960194,0.011127596187249789
2022-11-28,sz301369,0.7826409601355089,0.7997032686295038,0.7692877937727163,0.7863501022667112,98563875.03140259,70.66666412353516,-0.02186954664520835,0.011127596187249789
2022-11-29,sz301369,0.7896884150816147,0.8048961525100085,0.7772996766110275,0.7942136703578673,95630986.43167114,71.37333679199219,0.010000085290875926,0.011127596187249789
2022-11-30,sz301369,0.7928041284305533,0.7928783282525416,0.7544510554542642,0.7585311117985867,164888262.39959717,68.16666412353516,-0.044928159626366315,0.011127596187249789
2022-12-01,sz301369,0.7670623084939949,0.7837537027748696,0.7563056265198653,0.7609791965432731,142634938.69580078,68.38666534423828,0.00322740189111248,0.011127596187249789
2022-12-02,sz301369,0.754747769845396,0.7759643345057018,0.7544510554542642,0.7654302519975373,103254735.40426636,68.78666687011719,0.005849115816152439,0.011127596187249789
2022-12-05,sz301369,0.7700296221989568,0.7751483911542946,0.7433975741921812,0.7544510554542642,121522202.75115967,67.80000305175781,-0.014343823639868969,0.011127596187249789
2022-12-06,sz301369,0.7539317415971672,0.7789317331074852,0.7476261150773019,0.7672848230631385,150904918.88302612,68.95333099365234,0.01701073584044077,0.011127596187249789
2022-12-07,sz301369,0.7822700459223887,0.7822700459223887,0.7557121128407801,0.7567507405549739,126994633.54171753,68.00666809082031,-0.013729038020210749,0.011127596187249789
2022-12-08,sz301369,0.7612759109344049,0.7833827885617494,0.7566765407329856,0.7688426797376077,143902508.0578308,69.09333038330078,0.01597876095075379,0.011127596187249789
