datetime,instrument,score,label
2024-12-16,SH601186,0.0007304987,0.0
2024-12-16,SZ000725,0.00065778475,0.0
2024-12-16,SH601985,0.0005099466,0.0
2024-12-16,SZ000708,0.00045917928,0.0
2024-12-16,SZ002601,0.00034913328,0.0
2024-12-16,SH600905,0.0003181696,0.0
2024-12-16,SZ002493,0.00022693817,0.0
2024-12-16,SH601169,0.00019769836,0.0
2024-12-16,SZ300832,0.00019702595,0.0
2024-12-16,SH600690,0.0001704162,0.0
2024-12-16,SH605117,0.00016763154,0.0
2024-12-16,SH601818,0.0001576906,0.0
2024-12-16,SH600188,0.00013227668,0.0
2024-12-16,SZ300782,0.00011334848,0.0
2024-12-16,SZ002603,9.4447285e-05,0.0
2024-12-16,SZ000733,7.481221e-05,0.0
2024-12-16,SH688223,6.551389e-05,0.0
2024-12-16,SH601838,1.1278316e-06,0.0
2024-12-16,SZ300628,-1.94991e-05,0.0
2024-12-16,SH688187,-4.456099e-05,0.0
2024-12-16,SH601211,-8.0694444e-05,0.0
2024-12-16,SH600674,-9.5362775e-05,0.0
2024-12-16,SZ002555,-9.8072924e-05,0.0
2024-12-16,SZ002648,-9.8284334e-05,0.0
2024-12-16,SH601360,-9.859167e-05,0.0
2024-12-16,SZ300014,-0.00012416393,0.0
2024-12-16,SH601601,-0.00014010537,0.0
2024-12-16,SZ000768,-0.00014816783,0.0
2024-12-16,SH601766,-0.00015131664,0.0
2024-12-16,SH601328,-0.00015709363,0.0
2024-12-16,SH603993,-0.00017624069,0.0
2024-12-16,SH601166,-0.00019402895,0.0
2024-12-16,SH601857,-0.00021839328,0.0
2024-12-16,SZ000800,-0.00021861307,0.0
2024-12-16,SH600233,-0.0002190331,0.0
2024-12-16,SZ002230,-0.00022830907,0.0
2024-12-16,SZ300763,-0.00023661368,0.0
2024-12-16,SZ000786,-0.00025839452,0.0
2024-12-16,SH601336,-0.0002635587,0.0
2024-12-16,SZ300661,-0.0002876371,0.0
2024-12-16,SZ000338,-0.00029224344,0.0
2024-12-16,SH601668,-0.00032404345,0.0
2024-12-16,SZ000661,-0.00034378096,0.0
2024-12-16,SH600809,-0.00038044062,0.0
2024-12-16,SZ300347,-0.00038687792,0.0
2024-12-16,SZ002236,-0.00038812123,0.0
2024-12-16,SZ300750,-0.0004060818,0.0
2024-12-16,SZ003816,-0.00041545928,0.0
2024-12-16,SZ000002,-0.00041709747,0.0
2024-12-16,SZ002709,-0.00041716546,0.0
2024-12-16,SH600803,-0.00041930098,0.0
2024-12-16,SH601658,-0.00042621046,0.0
2024-12-16,SH601808,-0.0004790062,0.0
2024-12-16,SZ002920,-0.0004953565,0.0
2024-12-16,SZ300316,-0.00050310325,0.0
2024-12-16,SH600176,-0.0005093254,0.0
2024-12-16,SH600918,-0.0005101161,0.0
2024-12-16,SH600875,-0.0005308157,0.0
2024-12-16,SH601236,-0.000533334,0.0
2024-12-16,SH601788,-0.0005474547,0.0
2024-12-16,SZ002594,-0.0005500028,0.0
2024-12-16,SZ000651,-0.00058700703,0.0
2024-12-16,SH600989,-0.00059015583,0.0
2024-12-16,SH601939,-0.00059103593,0.0
2024-12-16,SH600958,-0.0005955966,0.0
2024-12-16,SZ300308,-0.0006144447,0.0
2024-12-16,SH600570,-0.0006206045,0.0
2024-12-16,SH601319,-0.00062972587,0.0
2024-12-16,SH600362,-0.0006305566,0.0
2024-12-16,SH601669,-0.0006581135,0.0
2024-12-16,SH601988,-0.00066099875,0.0
2024-12-16,SH601600,-0.0006719297,0.0
2024-12-16,SZ000157,-0.00067295413,0.0
2024-12-16,SH600660,-0.00068919547,0.0
2024-12-16,SH601899,-0.0006997762,0.0
2024-12-16,SZ300408,-0.0007020226,0.0
2024-12-16,SZ000063,-0.0007030759,0.0
2024-12-16,SH600837,-0.00070611853,0.0
2024-12-16,SZ300896,-0.0007067723,0.0
2024-12-16,SH601229,-0.0007100487,0.0
2024-12-16,SH688126,-0.00071039516,0.0
2024-12-16,SH600941,-0.0007266626,0.0
2024-12-16,SH600309,-0.0007401956,0.0
2024-12-16,SH600426,-0.00074271765,0.0
2024-12-16,SZ002049,-0.0007498646,0.0
2024-12-16,SH600585,-0.00075296685,0.0
2024-12-16,SH601919,-0.00075498037,0.0
2024-12-16,SZ002027,-0.00075827166,0.0
2024-12-16,SZ300498,-0.00076587126,0.0
2024-12-16,SZ002475,-0.0007687239,0.0
2024-12-16,SH600887,-0.00077281985,0.0
2024-12-16,SH600795,-0.000781348,0.0
2024-12-16,SH600900,-0.00078426953,0.0
2024-12-16,SH600183,-0.0007929364,0.0
2024-12-16,SH688009,-0.0008036308,0.0
2024-12-16,SH600050,-0.00080923643,0.0
2024-12-16,SZ000776,-0.00081326626,0.0
2024-12-16,SH601111,-0.00081489515,0.0
2024-12-16,SH600893,-0.000821867,0.0
2024-12-16,SH600588,-0.0008320464,0.0
2024-12-16,SZ300759,-0.00085370056,0.0
2024-12-16,SZ300274,-0.0008550398,0.0
2024-12-16,SH688981,-0.00085840374,0.0
2024-12-16,SH600584,-0.00086291507,0.0
2024-12-16,SH600332,-0.0008734809,0.0
2024-12-16,SZ301269,-0.0008830922,0.0
2024-12-16,SZ000166,-0.00090242457,0.0
2024-12-16,SH601898,-0.000906731,0.0
2024-12-16,SZ001289,-0.0009069564,0.0
2024-12-16,SH601318,-0.00091058854,0.0
2024-12-16,SH601138,-0.00091917533,0.0
2024-12-16,SH600415,-0.00093077775,0.0
2024-12-16,SH601390,-0.0009308895,0.0
2024-12-16,SH688041,-0.00093362294,0.0
2024-12-16,SH601800,-0.00094043184,0.0
2024-12-16,SZ000977,-0.00095409993,0.0
2024-12-16,SH600048,-0.0009567123,0.0
2024-12-16,SZ300919,-0.0009579491,0.0
2024-12-16,SZ300760,-0.00096035097,0.0
2024-12-16,SH601398,-0.00096780714,0.0
2024-12-16,SZ000069,-0.0009719841,0.0
2024-12-16,SH688599,-0.0009745294,0.0
2024-12-16,SH601009,-0.0009947075,0.0
2024-12-16,SH601868,-0.0010042265,0.0
2024-12-16,SH601117,-0.0010128459,0.0
2024-12-16,SZ000858,-0.0010133302,0.0
2024-12-16,SZ300033,-0.0010137083,0.0
2024-12-16,SH601916,-0.0010175416,0.0
2024-12-16,SZ300751,-0.0010175444,0.0
2024-12-16,SH600150,-0.0010183314,0.0
2024-12-16,SH601006,-0.0010194657,0.0
2024-12-16,SH688008,-0.0010532122,0.0
2024-12-16,SH600027,-0.0010589855,0.0
2024-12-16,SH601989,-0.0010616416,0.0
2024-12-16,SZ000625,-0.0010623867,0.0
2024-12-16,SZ002916,-0.0010674819,0.0
2024-12-16,SZ000301,-0.001094901,0.0
2024-12-16,SZ300223,-0.0011027744,0.0
2024-12-16,SH600606,-0.0011168933,0.0
2024-12-16,SZ002714,-0.0011189962,0.0
2024-12-16,SH600919,-0.0011211401,0.0
2024-12-16,SH600039,-0.0011333898,0.0
2024-12-16,SH600600,-0.0011408627,0.0
2024-12-16,SZ300957,-0.001141171,0.0
2024-12-16,SZ002001,-0.0011439892,0.0
