datetime,instrument,score,label
2024-12-13,SZ001289,0.0074218605,0.0
2024-12-13,SH601872,0.0073804045,0.0
2024-12-13,SH601689,0.0067163566,0.0
2024-12-13,SH600732,0.0064963307,0.0
2024-12-13,SZ002007,0.0064658,0.0
2024-12-13,SZ000625,0.006438694,0.0
2024-12-13,SH601799,0.0059933113,0.0
2024-12-13,SH688223,0.005355426,0.0
2024-12-13,SZ000792,0.005339642,0.0
2024-12-13,SZ300015,0.0052690255,0.0
2024-12-13,SZ300122,0.0044822125,0.0
2024-12-13,SZ300957,0.0044158595,0.0
2024-12-13,SH600958,0.0042697378,0.0
2024-12-13,SZ000983,0.004233365,0.0
2024-12-13,SH600926,0.0040627616,0.0
2024-12-13,SH601628,0.0038475906,0.0
2024-12-13,SZ300979,0.003667402,0.0
2024-12-13,SH601838,0.003523591,0.0
2024-12-13,SZ002271,0.0034142165,0.0
2024-12-13,SZ000977,0.0034085428,0.0
2024-12-13,SZ002050,0.0033094184,0.0
2024-12-13,SZ002812,0.003235097,0.0
2024-12-13,SZ002074,0.003001486,0.0
2024-12-13,SZ300450,0.0029466534,0.0
2024-12-13,SH688126,0.0029139211,0.0
2024-12-13,SH601857,0.0029092291,0.0
2024-12-13,SZ002129,0.00260323,0.0
2024-12-13,SH600754,0.0025033029,0.0
2024-12-13,SZ300059,0.0024980279,0.0
2024-12-13,SH601919,0.0023887428,0.0
2024-12-13,SZ300413,0.0022617662,0.0
2024-12-13,SZ300999,0.0020392118,0.0
2024-12-13,SZ300751,0.0019882517,0.0
2024-12-13,SZ300274,0.001838333,0.0
2024-12-13,SH600900,0.00182785,0.0
2024-12-13,SZ300919,0.0018065209,0.0
2024-12-13,SH601238,0.0016919328,0.0
2024-12-13,SZ000800,0.0016767019,0.0
2024-12-13,SZ000002,0.0016483339,0.0
2024-12-13,SH601398,0.0012228442,0.0
2024-12-13,SH600660,0.0011044042,0.0
2024-12-13,SH600050,0.0010342421,0.0
2024-12-13,SZ002241,0.0009262813,0.0
2024-12-13,SH603486,0.00089351553,0.0
2024-12-13,SZ000166,0.0008428199,0.0
2024-12-13,SZ000568,0.00081379805,0.0
2024-12-13,SH601669,0.00076779816,0.0
2024-12-13,SH601211,0.0007543517,0.0
2024-12-13,SH600999,0.00075290445,0.0
2024-12-13,SZ000063,0.00058848877,0.0
2024-12-13,SH601728,0.0005810084,0.0
2024-12-13,SZ002916,0.00055360515,0.0
2024-12-13,SZ300033,0.0005459199,0.0
2024-12-13,SH600219,0.00044760946,0.0
2024-12-13,SZ002236,0.0004389258,0.0
2024-12-13,SH601988,0.000420182,0.0
2024-12-13,SH601699,0.00040531997,0.0
2024-12-13,SZ002049,0.00035917107,0.0
2024-12-13,SH601111,0.00034702383,0.0
2024-12-13,SZ000100,0.00032101292,0.0
2024-12-13,SH601898,0.00031791348,0.0
2024-12-13,SH601100,0.00015178043,0.0
2024-12-13,SH600845,0.00013852958,0.0
2024-12-13,SZ000877,0.00012544356,0.0
2024-12-13,SZ300124,9.837281e-05,0.0
